price,size,rooms,baths,parking,neighborhood
250000000,105.0,4,3.0,0,envigado la inmaculada
180000000,90.0,3,2.0,0,medellin noroccidente
310000000,120.0,3,2.0,1,envigado obrero
150000000,100.0,4,2.0,0,medellin robledo
290000000,130.0,3,2.0,1,envigado las antillas
300000000,100.0,3,3.0,1,sabaneta aves maria
330000000,98.0,3,2.0,1,sabaneta aves maria
290000000,107.0,3,3.0,1,envigado orquideas
270000000,93.0,3,2.0,1,envigado alcala
350000000,90.0,3,2.0,1,sabaneta el trapiche
310000000,140.0,3,2.0,0,la-estrella la ferreria
280000000,111.0,3,2.0,2,envigado los naranjos
315000000,91.0,3,2.0,1,sabaneta aves maria
295000000,91.0,3,2.0,1,sabaneta aves maria
350000000,140.0,4,3.0,1,itagui yarumito
330000000,99.0,3,2.0,2,sabaneta aves maria
335000000,160.0,4,3.0,0,medellin belen
320000000,123.0,3,2.0,1,envigado el dorado
350000000,181.0,3,3.0,0,sabaneta entreamigos
280000000,90.0,3,2.0,1,envigado camino verde
320000000,103.0,3,3.0,1,medellin loma de los bernal
350000000,90.0,3,2.0,1,medellin san diego
260000000,102.0,4,2.0,0,envigado la paz
260000000,90.0,3,2.0,0,medellin florida nueva
350000000,112.0,3,3.0,0,envigado andalucia
325000000,126.0,3,3.0,0,envigado envigado
190000000,98.0,3,2.0,0,envigado la florida
230000000,120.0,4,3.0,0,medellin belen san bernardo
330000000,96.0,3,3.0,1,medellin simon bolivar
280000000,112.0,5,2.0,0,medellin florida nueva
300000000,90.0,3,2.0,0,sabaneta san joaquin
310000000,136.0,3,3.0,2,la-estrella suramerica
340000000,120.0,4,3.0,0,envigado envigado
340000000,160.0,4,3.0,0,medellin aliadas
215000000,150.0,4,2.0,0,medellin belen
310000000,100.0,3,2.0,0,envigado jardines
350000000,171.0,4,3.0,0,envigado mesa
330000000,154.0,5,3.0,1,medellin prado
285000000,114.0,4,2.0,0,medellin campo amor
280000000,91.0,3,2.0,1,sabaneta aves maria
300000000,96.0,3,2.0,1,medellin loma de los bernal
350000000,115.0,3,3.0,2,medellin conquistadores
300000000,113.0,5,2.0,0,envigado la magnolia
170000000,130.0,3,3.0,0,medellin aranjuez
320000000,104.0,4,3.0,0,medellin la pilarica
325000000,97.0,3,3.0,0,medellin belen division barrial
230000000,108.0,3,2.0,0,medellin guayabal
280000000,98.0,3,2.0,0,medellin santa monica
300000000,115.0,3,3.0,0,medellin laureles
290000000,170.0,4,2.0,0,medellin el salvador
280000000,113.0,3,3.0,0,medellin santa lucia
240000000,133.0,3,2.0,0,medellin campo amor noel
280000000,120.0,3,2.0,0,medellin santa lucia
285000000,112.0,3,2.0,0,medellin simon bolivar
175000000,100.0,4,2.0,0,medellin el salvador
290000000,90.0,3,3.0,0,medellin estadio
200000000,100.0,3,2.0,0,medellin guayabal
210000000,109.0,3,2.0,0,medellin guayabal
250000000,115.0,3,3.0,0,medellin envigado
275000000,90.0,3,2.0,0,sabaneta sabaneta
195000000,110.0,5,2.0,0,medellin buenos aires
320000000,120.0,5,3.0,0,medellin envigado
270000000,107.0,3,2.0,0,sabaneta sabaneta
230000000,107.0,3,2.0,0,medellin laureles
180000000,95.0,3,3.0,0,medellin envigado
320000000,135.0,4,3.0,0,medellin el salvador
300000000,100.0,3,2.0,0,medellin envigado
300000000,120.0,3,2.0,0,medellin envigado
270000000,93.0,3,2.0,0,medellin envigado
260000000,110.0,5,2.0,0,medellin envigado
300000000,137.0,3,2.0,0,medellin envigado
340000000,92.0,3,2.0,0,medellin envigado
298000000,125.0,3,3.0,0,medellin san joaquin
310000000,90.0,3,2.0,1,medellin loma de los bernal
290000000,105.0,4,3.0,0,medellin belen
180000000,105.0,4,2.0,0,medellin girardot
350000000,134.0,4,3.0,1,medellin belen la mota
275000000,90.0,3,2.0,1,envigado la paz
320000000,93.0,3,2.0,1,sabaneta centro
345000000,150.0,3,3.0,1,envigado el dorado
340000000,90.0,3,2.0,1,la-estrella aldea
240000000,100.0,3,3.0,1,medellin conquistadores
180000000,106.0,3,2.0,0,medellin san benito
210000000,110.0,3,2.0,0,medellin buenos aires
245000000,165.0,3,3.0,0,envigado el trianon
170000000,91.0,3,2.0,0,medellin centro
133000000,92.0,4,2.0,0,medellin la milagrosa
195000000,94.0,4,2.0,0,medellin santa monica
280000000,173.0,5,2.0,0,medellin robledo
280000000,120.0,4,2.0,0,medellin belen la palma
350000000,150.0,3,3.0,0,la-estrella suramerica
270000000,100.0,3,2.0,0,sabaneta aves maria
300000000,182.0,4,2.0,0,envigado mesa
350000000,94.0,3,3.0,2,medellin loma de los bernal
320000000,128.0,4,2.0,0,medellin calasanz
210000000,107.0,4,2.0,0,itagui simon bolivar
260000000,130.0,3,2.0,1,medellin laureles
239000000,140.0,3,2.0,1,medellin aranjuez
350000000,110.0,3,3.0,1,medellin laureles
165000000,112.0,4,2.0,1,medellin robledo
290000000,128.0,4,3.0,1,medellin belen la palma
320000000,98.0,3,2.0,1,medellin simon bolivar
310000000,125.0,5,3.0,1,medellin belen las mercedes
260000000,99.0,3,2.0,0,medellin boston
330000000,96.0,3,2.0,1,medellin la pilanca
230000000,102.0,4,2.0,0,envigado la magnolia
277000000,115.0,4,3.0,1,medellin laureles
240000000,142.0,3,3.0,0,envigado obrero
190000000,102.0,4,2.0,0,medellin buenos aires
330000000,101.0,3,2.0,2,sabaneta san jose
260000000,160.0,4,3.0,0,medellin campo valdes
340000000,130.0,3,3.0,0,envigado envigado la mesa
170000000,159.0,5,2.0,0,medellin aranjuez
255000000,95.0,3,2.0,1,medellin santa monica
295000000,131.0,3,2.0,2,medellin la pilarica
310000000,120.0,3,2.0,0,envigado envigado
330000000,114.0,3,2.0,1,itagui parques de santa catalina
280000000,105.0,3,2.0,0,la-estrella san agustin
345000000,160.0,4,3.0,2,medellin la mota
260000000,138.0,4,3.0,1,medellin calasanz
330000000,101.0,3,3.0,0,sabaneta san jose
290000000,155.0,5,2.0,0,medellin calasanz
350000000,93.0,3,2.0,0,sabaneta sabaneta
210000000,140.0,4,2.0,0,medellin guayabal
220000000,96.0,3,3.0,0,medellin boston
340000000,167.0,3,3.0,0,medellin floresta
245000000,126.0,4,2.0,0,medellin boston
345000000,156.0,3,3.0,1,medellin belen aliadas
260000000,101.0,4,3.0,1,medellin laureles
180000000,90.0,3,2.0,0,envigado jose felix de restrepo
270000000,120.0,3,2.0,0,medellin las palmas
340000000,167.0,4,3.0,0,medellin la floresta
330000000,92.0,3,2.0,2,envigado el portal
310000000,120.0,4,3.0,1,medellin la gloria
300000000,113.0,3,3.0,1,sabaneta urbanizacion san antonio 2
280000000,100.0,3,2.0,0,envigado magnolia
300000000,120.0,3,2.0,0,envigado envigado
305000000,117.0,4,3.0,1,medellin belen
345000000,108.0,3,2.0,0,medellin san joaquin
275000000,91.0,4,3.0,0,envigado la pradera
290000000,106.0,3,2.0,1,envigado san mateo
310000000,90.0,3,2.0,0,medellin loma del indio
215000000,153.0,4,2.0,0,medellin belen
190000000,107.0,3,2.0,0,medellin floresta
255000000,98.0,4,3.0,1,medellin la pilanca
350000000,135.0,3,2.0,1,envigado alcala
210000000,140.0,3,2.0,0,medellin santa lucia
190000000,96.0,3,2.0,0,medellin villa hermosa
195000000,120.0,4,2.0,2,itagui yarumito
320000000,100.0,3,2.0,0,envigado zuñiga
260000000,168.0,5,3.0,1,medellin manrique
280000000,170.0,4,2.0,2,medellin belen cerro nutibara
320000000,120.0,3,2.0,1,envigado cumbres
240000000,114.0,4,2.0,1,medellin belen
300000000,135.0,5,2.0,0,medellin laureles
185000000,102.0,3,2.0,0,medellin centro
350000000,90.0,3,2.0,0,envigado loma de las brujas
330000000,97.0,4,3.0,2,sabaneta san jose
260000000,110.0,3,2.0,1,medellin laureles
145000000,100.0,3,2.0,0,medellin pedregal
330000000,130.0,3,2.0,0,medellin la floresta
300000000,92.0,3,2.0,1,medellin laureles
350000000,140.0,4,3.0,2,medellin simon bolivar
295000000,91.0,3,2.0,1,medellin suroccidente
340000000,99.0,3,2.0,1,medellin laureles
350000000,94.0,3,2.0,0,sabaneta centro
240000000,95.0,3,2.0,2,medellin laureles
240000000,114.0,4,2.0,1,medellin belen
300000000,112.0,3,2.0,1,itagui viviendas del sur
330000000,102.0,3,2.0,1,medellin florida nueva
350000000,140.0,4,3.0,2,medellin conquistadores
200000000,155.0,3,2.0,0,medellin manrique
270000000,107.0,3,2.0,0,sabaneta holanda
310000000,104.0,3,2.0,1,medellin la pilarica
250000000,100.0,3,3.0,1,medellin castellana
220000000,180.0,5,2.0,0,medellin prado
330000000,113.0,3,3.0,1,envigado las margaritas
320000000,94.0,3,3.0,0,sabaneta loma de san jose
280000000,100.0,4,3.0,1,medellin simon bolivar
280000000,100.0,3,2.0,1,sabaneta aves maria
295000000,91.0,3,2.0,0,sabaneta lomalinda
320000000,117.0,3,3.0,0,medellin estadio
160000000,106.0,3,3.0,0,medellin florida nueva
230000000,113.0,4,2.0,0,medellin santa lucia
350000000,105.0,5,2.0,1,medellin centro
150000000,90.0,3,2.0,0,medellin centro
140000000,98.0,3,2.0,0,medellin el salvador
185000000,94.0,3,2.0,0,medellin belen san bernardo
280000000,130.0,4,2.0,0,medellin belen miravalle
270000000,90.0,3,2.0,0,medellin simon bolivar
345000000,97.0,3,3.0,1,medellin el poblado
350000000,158.0,5,3.0,0,medellin simon bolivar
205000000,130.0,3,2.0,0,medellin belen las mercedes
240000000,107.0,3,2.0,1,medellin laureles
320000000,90.0,3,2.0,1,la-estrella la aldea
350000000,90.0,3,2.0,1,medellin laureles
195000000,150.0,4,2.0,0,medellin buenos aires
165000000,193.0,5,3.0,0,medellin villa hermosa
270000000,127.0,4,2.0,0,medellin santa monica
280000000,100.0,3,2.0,1,medellin santa monica
300000000,93.0,3,2.0,1,sabaneta sabaneta
270000000,114.0,4,3.0,0,medellin belen
155000000,93.0,4,2.0,0,medellin robledo
335000000,90.0,3,2.0,0,la-estrella arboleda de la-estrella
215000000,104.0,3,2.0,0,itagui sta maria del carmelo
200000000,139.0,3,3.0,0,medellin centro
300000000,96.0,3,2.0,1,sabaneta entreamigos
150000000,100.0,3,2.0,0,medellin manrique
345000000,99.0,3,2.0,1,medellin simon bolivar
280000000,95.0,3,2.0,1,envigado los naranjos
280000000,94.0,3,2.0,0,medellin simon bolivar
300000000,90.0,3,2.0,1,sabaneta calle larga
285000000,99.0,3,3.0,1,envigado los naranjos
350000000,102.0,3,2.0,0,envigado alcala
260000000,125.0,5,2.0,0,medellin manrique central 1
190000000,131.0,5,2.0,0,medellin buenos aires
310000000,110.0,3,2.0,1,sabaneta sabaneta
330000000,92.0,3,2.0,1,medellin belen la palma
188000000,113.0,3,2.0,0,medellin belen san bernardo
340000000,162.0,4,3.0,1,medellin belen aliadas
156000000,184.0,5,2.0,0,medellin las palmas
230000000,130.0,5,2.0,0,medellin boston
220000000,100.0,3,2.0,0,medellin la pilarica
265000000,94.0,3,2.0,1,medellin loma de los bernal
335000000,97.0,3,2.0,1,envigado alto de misael
350000000,125.0,4,3.0,2,medellin la pilarica
348000000,117.0,3,3.0,1,sabaneta aves maria
270000000,106.0,3,3.0,0,sabaneta los alcazares
242000000,100.0,3,2.0,0,medellin la pilarica
345000000,97.0,3,2.0,1,envigado cumbres
330000000,110.0,3,2.0,0,envigado alcala
290000000,110.0,3,2.0,1,medellin belen
305000000,175.0,4,3.0,0,medellin simon bolivar
280000000,110.0,4,3.0,1,envigado el trianon
345000000,156.0,3,2.0,1,medellin laureles
250000000,128.0,3,2.0,1,medellin bombona
270000000,178.0,4,2.0,0,medellin girardot
180000000,100.0,4,2.0,1,medellin robledo
250000000,95.0,3,2.0,1,sabaneta entreamigos
260000000,90.0,3,2.0,1,itagui suramerica
170000000,91.0,3,2.0,0,medellin san javier
340000000,170.0,5,3.0,0,medellin santa monica
220000000,105.0,3,2.0,1,medellin buenos aires
285000000,114.0,3,2.0,1,medellin belen la palma
350000000,157.0,4,3.0,1,medellin la floresta
290000000,138.0,3,2.0,1,medellin la america
350000000,115.0,3,2.0,1,sabaneta aves maria
350000000,102.0,3,2.0,1,envigado alcala
340000000,97.0,3,2.0,0,envigado colegio cumbres loma del chocho
340000000,170.0,5,3.0,0,medellin santa monica
310000000,113.0,3,2.0,2,medellin los colores
260000000,90.0,3,2.0,1,itagui suramerica
320000000,90.0,3,2.0,1,itagui suramerica
180000000,110.0,5,3.0,0,medellin robledo
335000000,95.0,3,3.0,1,envigado jardines de otra parte
190000000,91.0,3,3.0,0,medellin la america
320000000,99.0,3,2.0,1,sabaneta sabaneta
300000000,90.0,4,3.0,1,medellin san diego
240000000,118.0,3,2.0,0,medellin buenos aires
280000000,100.0,3,2.0,1,medellin belen san bernardo
350000000,140.0,3,3.0,2,medellin la mota
285000000,125.0,3,2.0,0,medellin la floresta
280000000,96.0,3,2.0,1,medellin simon bolivar
322000000,107.0,3,2.0,1,envigado la orquidea
320000000,106.0,3,3.0,2,medellin suroriente
128000000,90.0,4,2.0,0,medellin robledo
250000000,95.0,3,2.0,1,la-estrella suramerica
325000000,101.0,4,3.0,2,sabaneta loma de san jose
345000000,120.0,4,2.0,1,medellin santa monica
320000000,120.0,3,3.0,0,la-estrella salvatorinos
285000000,140.0,4,2.0,0,medellin belen
320000000,101.0,3,2.0,1,medellin suroccidente
330000000,95.0,4,2.0,1,envigado señorial
225000000,115.0,3,2.0,1,la-estrella ferreria
340000000,122.32,3,3.0,1,medellin los colores
290000000,100.0,3,3.0,0,medellin estadio
225000000,105.0,3,2.0,0,medellin belen
250000000,160.0,5,2.0,1,medellin suroccidente
260000000,115.0,3,2.0,1,medellin santa fe
248000000,110.0,4,3.0,1,medellin centro
350000000,115.0,3,2.0,1,medellin simon bolivar
220000000,135.0,3,2.0,0,medellin santa monica
315000000,109.0,3,2.0,1,envigado loma las flores
350000000,130.0,5,2.0,0,medellin san javier
220000000,113.0,3,2.0,0,medellin florida nueva
285000000,144.0,3,2.0,0,medellin belen
298000000,125.0,3,2.0,0,medellin san joaquin
330000000,107.0,3,2.0,0,envigado alcala
330000000,97.0,4,3.0,1,medellin belen la palma
350000000,122.0,3,2.0,0,sabaneta holanda
330000000,173.0,5,3.0,0,envigado envigado parque
175000000,110.0,4,2.0,0,medellin buenos aires
300000000,103.0,3,3.0,1,envigado las margaritas
221000000,105.0,3,2.0,0,medellin villa hermosa
140000000,120.0,3,3.0,0,medellin villa hermosa
280000000,135.0,4,2.0,0,medellin buenos aires
205000000,94.0,3,3.0,1,medellin belen los alpes
280000000,153.0,4,3.0,0,medellin belen alameda
298000000,105.0,3,3.0,0,itagui suramerica
285000000,96.0,3,2.0,1,medellin belen
295000000,115.0,3,2.0,2,medellin santa monica
280000000,120.0,3,2.0,0,medellin centro
300000000,135.0,3,2.0,1,medellin la candelaria
210000000,178.0,4,2.0,1,medellin alfonso lopez
280000000,97.0,3,2.0,1,medellin calasanz
260000000,136.0,3,2.0,1,medellin centro
350000000,113.0,4,3.0,0,medellin laureles
157000000,190.0,5,2.0,0,medellin las palmas
250000000,118.0,3,2.0,1,envigado loma del chocho
230000000,102.0,3,2.0,0,envigado obrero
350000000,120.0,3,3.0,2,medellin la mota
265000000,105.0,3,2.0,1,envigado los naranjos
350000000,100.0,3,2.0,0,envigado envigado
350000000,90.0,3,2.0,0,envigado envigado
190000000,91.0,3,3.0,0,medellin la america
320000000,90.0,4,3.0,0,envigado el trianon
340000000,92.0,3,2.0,1,sabaneta aves marias
270000000,116.0,4,2.0,0,medellin buenos aires
175000000,104.0,3,2.0,0,medellin prado
340000000,100.0,3,2.0,2,envigado la inmaculada
220000000,100.0,3,2.0,0,envigado la paz
220000000,135.0,3,3.0,0,medellin la floresta
269000000,95.0,3,2.0,1,sabaneta sabaneta
275000000,104.0,3,3.0,0,sabaneta hospital
350000000,107.0,4,3.0,1,medellin suramericana
298000000,200.0,4,3.0,0,medellin santa fe
340000000,92.0,3,2.0,1,medellin belen la palma
270000000,96.0,3,2.0,1,medellin la mota
340000000,113.0,3,3.0,0,envigado zuñiga
350000000,97.0,3,2.0,0,sabaneta san jose
330000000,144.0,3,2.0,0,medellin la castellana
180000000,110.0,5,3.0,0,medellin robledo la campiña
195000000,100.0,4,2.0,0,medellin noroccidente
330000000,117.0,3,2.0,0,envigado otraparte
240000000,106.0,4,3.0,1,envigado envigado
207000000,98.0,3,2.0,0,envigado la paz
330000000,140.0,5,2.0,0,sabaneta villas del carmen
345000000,101.0,3,3.0,1,itagui suramerica
260000000,180.0,3,2.0,0,medellin belen san bernardo
300000000,120.0,4,2.0,0,medellin belen san bernardo
280000000,92.0,3,2.0,0,medellin simon bolivar
350000000,100.0,3,3.0,1,medellin loma de los bernal
285000000,114.0,4,2.0,0,medellin campo amor
330000000,93.0,3,2.0,0,sabaneta parque
249000000,98.0,4,2.0,0,medellin la floresta
260000000,180.0,5,3.0,0,medellin buenos aires
310000000,100.0,3,2.0,1,envigado zuñiga
270000000,114.0,3,3.0,1,medellin belen la palma
336000000,112.0,4,3.0,1,envigado zuñiga
340000000,125.0,3,2.0,0,sabaneta san joaquin
345000000,156.0,3,3.0,1,medellin laureles
345000000,106.0,3,2.0,1,envigado cumbres
146000000,105.0,4,2.0,0,medellin pedregal
300000000,111.0,3,2.0,0,envigado la magnolia
260000000,90.0,3,2.0,0,medellin estadio
340000000,128.0,3,3.0,1,sabaneta sabaneta
348000000,122.32,3,3.0,0,medellin los colores
275000000,107.0,3,2.0,2,envigado la magnolia
240000000,125.0,4,3.0,0,medellin campo amor
265000000,110.0,3,2.0,0,medellin la almeria
290000000,94.0,3,2.0,1,medellin la mota
260000000,109.0,3,3.0,0,envigado las cometas
350000000,97.25,3,2.0,2,sabaneta vereda san jose
350000000,112.0,3,3.0,1,medellin san joaquin
330000000,109.0,3,2.0,1,sabaneta aves maria
285000000,114.0,4,2.0,0,medellin guayabal
290000000,104.0,3,2.0,0,envigado alcala
285000000,127.0,4,2.0,0,medellin santa monica
295000000,94.0,3,2.0,1,envigado barrio mesa
340000000,106.0,4,3.0,1,envigado cumbres
200000000,90.0,3,2.0,0,envigado la magnolia
268000000,115.0,4,2.0,0,medellin villa hermosa
312000000,120.0,4,3.0,1,medellin conquistadores
270000000,95.0,3,2.0,0,medellin san diego
350000000,90.0,3,2.0,0,envigado cumbres
330000000,105.0,3,2.0,1,medellin laureles
187000000,107.0,3,2.0,0,medellin belen san bernardo
193000000,94.0,3,2.0,0,medellin belen san bernardo
190000000,100.0,3,2.0,0,medellin la america
350000000,103.0,4,3.0,1,medellin calasanz
320000000,94.0,3,2.0,1,envigado cumbres
330000000,105.0,3,3.0,0,envigado zuñiga
320000000,148.0,3,3.0,0,envigado el trianon
280000000,106.0,3,2.0,0,sabaneta restrepo naranjo
285000000,127.0,4,2.0,0,medellin santa monica
320000000,90.0,3,2.0,1,envigado cumbres
315000000,92.0,3,2.0,2,sabaneta sabaneta
310000000,172.0,3,3.0,1,la-estrella la aldea
290000000,100.0,3,2.0,0,sabaneta aves marias
335000000,90.0,3,2.0,1,la-estrella la-estrella
340000000,112.0,3,3.0,1,envigado el portal
270000000,107.0,3,3.0,1,envigado la orquidea
290000000,100.0,3,2.0,2,sabaneta sabaneta
350000000,97.0,3,2.0,1,envigado camino verde
350000000,120.0,4,3.0,1,medellin la pilanca
320000000,105.0,3,3.0,0,envigado la salle
192000000,108.0,4,2.0,0,medellin rodeo alto
235000000,110.0,4,3.0,1,medellin rodeo alto
235000000,110.0,4,3.0,1,medellin rodeo alto
322000000,97.0,3,3.0,1,sabaneta aves marias
187000000,113.0,3,2.0,0,medellin belen
316000000,109.0,3,3.0,1,sabaneta sabaneta
210000000,107.0,4,2.0,0,medellin manrique
190000000,94.0,3,2.0,0,medellin belen san bernardo
330000000,120.0,3,2.0,0,sabaneta holanda
240000000,96.0,3,2.0,0,medellin floresta
250000000,120.0,4,3.0,1,medellin centro
340000000,96.0,3,2.0,1,envigado loma del esmeraldal
330000000,106.0,3,2.0,1,envigado cumbres
295000000,115.0,3,2.0,1,medellin simon bolivar
195000000,100.0,4,2.0,0,medellin belen
310000000,137.0,3,3.0,2,medellin estadio
310000000,92.0,3,3.0,1,medellin laureles
171000000,96.0,4,2.0,0,medellin la milagrosa
220000000,115.0,4,3.0,0,envigado el trianon
320000000,120.0,3,3.0,1,medellin simon bolivar
240000000,95.0,3,2.0,0,medellin belen la palma
280000000,165.0,3,3.0,0,medellin el salvador
310000000,100.0,3,2.0,0,sabaneta aves maria
205000000,96.0,4,2.0,1,sabaneta sabaneta
250000000,120.0,3,2.0,1,envigado envigado
350000000,99.0,3,2.0,2,sabaneta sabaneta
197000000,94.0,3,2.0,0,medellin belen
340000000,150.0,5,3.0,0,medellin simon bolivar
190000000,94.0,3,2.0,0,medellin belen
330000000,134.0,3,3.0,1,medellin laureles
340000000,150.0,5,3.0,0,medellin simon bolivar
300000000,150.0,4,3.0,1,medellin centro
245000000,160.0,5,2.0,0,medellin el salvador
330000000,96.0,3,3.0,2,medellin la mota
180000000,130.0,4,2.0,0,medellin buenos aires
350000000,170.0,4,2.0,0,envigado la magnolia
240000000,200.0,4,2.0,0,medellin el salvador
230000000,130.0,3,2.0,0,medellin centro
315000000,92.0,3,2.0,1,medellin laureles
300000000,100.0,3,2.0,1,medellin la castellana
260000000,90.0,3,2.0,1,medellin los colores
250000000,122.0,3,3.0,0,medellin centro
340000000,140.0,4,3.0,0,medellin simon bolivar
265000000,166.0,3,2.0,0,medellin el salvador
230000000,98.0,4,2.0,0,medellin la castellana
260000000,110.0,3,2.0,0,medellin carlos e restrepo
350000000,169.0,5,2.0,0,envigado la magnolia
320000000,93.0,4,2.0,0,medellin los colores
170000000,116.0,3,2.0,0,medellin buenos aires
210000000,90.0,4,2.0,1,medellin la loma del indio
175000000,90.0,4,3.0,0,medellin el rodeo
337000000,108.0,3,2.0,0,medellin laureles
280000000,119.0,4,2.0,0,envigado la paz
250000000,102.0,3,2.0,1,medellin florencia
340000000,138.0,4,3.0,2,medellin laureles
230000000,176.0,5,2.0,0,medellin buenos aires
260000000,130.0,3,3.0,0,medellin centro
320000000,168.0,5,3.0,0,medellin la castellana
350000000,93.0,3,3.0,1,medellin la castellana
260000000,113.0,3,2.0,1,medellin la palma
300000000,155.0,3,2.0,0,medellin belen parque
250000000,147.0,3,2.0,0,medellin belen san bernardo
280000000,90.0,3,2.0,0,medellin belen rosales
280000000,160.0,4,3.0,0,medellin belen parque
350000000,120.0,3,2.0,2,medellin conquistadores
170000000,126.0,4,2.0,0,medellin manrique
350000000,96.0,3,2.0,1,medellin loma de los bernal
298000000,92.0,3,2.0,0,envigado mesa
205000000,110.0,3,2.0,0,envigado loma del barro
290000000,112.0,3,3.0,0,medellin florida nueva
340000000,108.0,3,3.0,1,envigado loma de las brujas
350000000,105.0,3,2.0,1,medellin malibu
285000000,124.0,4,2.0,0,medellin san joaquin
290000000,92.0,4,3.0,0,envigado el escobero
345000000,90.0,3,2.0,0,medellin laureles
220000000,180.0,3,2.0,0,medellin centro
230000000,147.0,5,2.0,0,medellin la milagrosa
160000000,102.0,3,3.0,0,medellin centro
210000000,100.0,3,2.0,0,medellin el salvador
330000000,105.0,4,3.0,1,medellin laureles
185000000,115.0,3,2.0,0,medellin belen
300000000,140.0,4,2.0,0,itagui la independencia
325000000,180.0,3,2.0,0,medellin centro
240000000,188.0,5,3.0,1,medellin belen
280000000,179.0,5,3.0,0,medellin el salvador
190000000,177.0,5,2.0,0,medellin manrique
350000000,101.0,3,2.0,0,sabaneta vegas de san jose
175000000,131.0,5,2.0,0,medellin buenos aires
280000000,180.0,4,2.0,0,medellin villa hermosa
220000000,110.0,3,2.0,0,medellin centro
290000000,95.0,4,3.0,1,la-estrella suramericana
235000000,160.0,4,2.0,1,medellin santa monica
280000000,112.0,3,3.0,0,envigado envigado
170000000,95.0,5,3.0,0,medellin buenos aires
150000000,123.0,4,2.0,0,medellin buenos aires
210000000,140.0,4,2.0,0,medellin guayabal
295000000,152.0,3,2.0,0,medellin buenos aires
275000000,135.0,3,3.0,0,medellin el salvador
260000000,150.0,3,3.0,1,medellin simon bolivar
350000000,91.0,3,3.0,2,sabaneta pan de azucar
307000000,105.0,3,3.0,1,medellin santa monica
250000000,103.0,4,2.0,0,envigado zona centro
330000000,95.0,3,2.0,1,envigado los almendros señorial
200000000,93.0,3,2.0,0,sabaneta virgen del carmen
340000000,120.0,5,2.0,0,envigado alcala
320000000,150.0,4,2.0,0,medellin laureles
330000000,98.0,3,2.0,1,envigado av poblado
210000000,139.0,3,3.0,0,medellin centro
320000000,99.0,3,2.0,0,sabaneta aves maria
188000000,100.0,5,2.0,0,medellin girardot
300000000,144.0,5,2.0,0,medellin campo amor
200000000,100.0,4,2.0,0,medellin belen
340000000,115.0,4,2.0,1,envigado zuñiga
285000000,138.0,5,3.0,1,medellin calasanz
280000000,114.0,3,3.0,0,envigado envigado
290000000,102.0,3,2.0,1,sabaneta loma san remo
220000000,150.0,3,3.0,0,medellin buenos aires
290000000,98.0,3,3.0,0,medellin san diego
330000000,112.0,3,3.0,1,sabaneta aves maria
320000000,127.0,3,2.0,2,sabaneta aves maria
275000000,100.0,3,2.0,1,sabaneta aves maria
240000000,118.0,4,2.0,0,medellin el salvador
245000000,154.0,3,2.0,0,envigado la paz
260000000,125.0,3,2.0,1,itagui santa maria
210000000,110.0,3,2.0,0,medellin buenos aires
190000000,135.0,5,2.0,0,medellin buenos aires
260000000,151.0,3,2.0,0,medellin centro
300000000,116.0,3,3.0,1,sabaneta los alcazares
250000000,122.0,4,2.0,0,medellin las palmas
250000000,160.0,3,2.0,0,medellin la america
280000000,140.0,3,3.0,1,medellin san diego
330000000,95.0,3,3.0,0,medellin oviedo
300000000,120.0,5,2.0,0,medellin campo valdes
280000000,149.0,4,3.0,1,medellin la floresta
150000000,120.0,3,2.0,0,medellin buenos aires
290000000,155.0,3,2.0,0,medellin calasanz
270000000,155.0,4,3.0,0,medellin buenos aires
160000000,90.0,3,2.0,0,medellin la milagrosa
250000000,127.0,3,2.0,0,medellin campo amor
340000000,150.0,4,3.0,0,medellin simon bolivar
210000000,140.0,4,2.0,0,medellin guayabal
280000000,105.0,3,2.0,1,medellin simon bolivar
335000000,112.0,3,3.0,0,medellin simon bolivar
330000000,180.0,5,3.0,2,medellin villa hermosa
298000000,100.0,3,3.0,0,envigado el portal
290000000,94.0,3,2.0,1,medellin la mota
220000000,126.0,3,2.0,0,medellin el salvador
320000000,110.0,3,2.0,0,medellin florida nueva
270000000,92.0,3,2.0,0,sabaneta virgen del carmen
165000000,125.0,3,2.0,0,medellin san benito salamina
240000000,94.0,4,2.0,0,sabaneta entreamigos
320000000,100.0,3,2.0,1,medellin loma de los bernal
295000000,103.0,4,2.0,0,envigado mesa
176000000,97.0,3,2.0,0,medellin boston
240000000,170.0,5,2.0,0,medellin las palmas
160000000,171.0,3,3.0,0,medellin centro
335000000,90.0,3,2.0,1,la-estrella la aldea
260000000,114.0,3,2.0,0,medellin laureles
261000000,154.0,5,2.0,0,medellin el salvador
320000000,92.0,3,2.0,1,sabaneta sabaneta
350000000,130.0,4,2.0,1,medellin aliadas
350000000,100.0,3,2.0,1,medellin loma de los bernal
315000000,145.0,4,2.0,1,medellin san diego
310000000,172.0,3,2.0,0,medellin la pilarica
280000000,136.0,3,3.0,0,medellin centro
330000000,90.0,3,2.0,0,medellin belen
280000000,92.0,3,2.0,0,medellin simon bolivar
280000000,92.0,3,3.0,0,medellin simon bolivar
180000000,100.0,3,2.0,0,medellin florida nueva
250000000,110.0,3,3.0,0,medellin buenos aires
300000000,90.0,3,3.0,0,envigado el escobero
350000000,161.0,3,3.0,1,medellin belen aliadas
340000000,143.0,4,3.0,1,medellin la castellana
